Rname	Rclass	Rfam	[0;1[	[1;2[	[2;3[	[3;4[	[4;5[	[5;6[	[6;7[	[7;8[	[8;9[	[9;10[	[10;11[	[11;12[	[12;13[	[13;14[	[14;15[	[15;16[	[16;17[	[17;18[	[18;19[	[19;20[	[20;21[	[21;22[	[22;23[	[23;24[	[24;25[	[25;26[	[26;27[	[27;28[	[28;29[	[29;30[	[30;31[	[31;32[	[32;33[	[33;34[	[34;35[	[35;36[	[36;37[	[37;38[	[38;39[	[39;40[	[40;41[	[41;42[	[42;43[	[43;44[	[44;45[	[45;46[	[46;47[	[47;48[	[48;49[	[49;50[
TE_00000200	DNA	Helitron	7552	0	0	0	0	0	0	0	0	0	57	0	0	0	0	200	92	209	737	332	182	156	365	461	292	111	287	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000005	DNA	DTT	748	65	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000379_LTR	LTR	Gypsy	327	0	0	0	0	0	0	326	0	0	84	0	0	0	0	0	79	1251	0	0	0	88	293	629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000042	DNA	DTC	2543	0	35	338	0	0	0	0	36	323	0	966	1682	685	1479	447	351	739	1494	1460	430	178	0	528	105	71	184	164	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000685_LTR	LTR	Copia	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000878_LTR	LTR	Copia	725	0	0	725	0	0	0	0	0	708	1524	654	140	61	0	0	0	0	0	0	1569	522	1005	0	804	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000565_LTR	LTR	Copia	0	0	167	0	668	1222	1534	0	314	0	1072	141	944	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000598	DNA	Helitron	9461	0	0	2176	3391	3414	1732	2126	4361	3001	4239	2597	1457	1070	1560	1680	1491	1895	2093	1084	851	543	584	525	91	0	79	1200	0	160	1050	2704	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000937_INT	LTR	unknown	2963	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0	2335	0	0	0	105	0	0	0	0	0	0	2288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000426_INT	LTR	Gypsy	996	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	822	0	0	0	0	0	104	0	0	0	0	0	0	207	0	0	2197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000817_LTR	LTR	Copia	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000561	DNA	Helitron	5241	4200	925	0	0	0	0	0	0	0	0	0	0	0	0	178	75	371	128	0	138	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000000	DNA	Helitron	11484	417	0	56	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000682_LTR	LTR	Gypsy	380	0	0	0	0	759	0	0	0	0	0	0	0	0	0	0	1149	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000202	DNA	Helitron	6378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	540	301	231	181	0	105	103	0	476	496	238	220	488	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000320_INT	LTR	Copia	0	0	4639	0	0	0	1627	0	0	33	39	0	0	0	0	0	0	0	0	0	0	4879	281	0	377	0	0	689	350	7411	4033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000713_LTR	LTR	Copia	780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000822_INT	LTR	Copia	5652	0	0	0	0	0	0	0	7786	708	1045	0	1540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	585	0	0	0	0	441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000718_LTR	LTR	Gypsy	1175	0	0	1242	3259	6285	2549	1156	5229	6823	7339	6203	6171	6707	1157	0	558	1676	3233	1980	2276	2201	3058	3262	1402	1164	1060	2084	686	190	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000433	DNA	Helitron	1710	0	0	0	0	0	0	53	0	0	0	0	0	886	660	630	1015	1199	641	619	406	128	256	56	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000295	DNA	DTH	803	0	818	0	94	258	110	0	0	0	177	0	0	0	303	0	0	0	0	233	76	0	0	0	0	249	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000324_LTR	LTR	unknown	451	0	0	0	0	0	451	0	0	0	0	0	0	0	0	465	0	915	0	230	0	0	930	350	0	83	0	0	301	0	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000920_INT	LTR	Copia	21071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000646	DNA	DTC	2313	0	1901	3288	0	0	0	39	0	0	7842	4109	0	876	1970	574	0	0	147	2081	80	169	404	0	329	641	774	1652	1105	302	0	181	145	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000880_INT	LTR	Copia	5007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	410	332	0	0	0	0	0	1133	671	4572	9219	1506	4356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000751_INT	LTR	Copia	4111	4101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2048	0	2537	0	163	199	0	6382	0	4182	0	0	0	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000177	DNA	DTC	991	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000739	DNA	Helitron	3128	0	0	0	0	0	290	0	0	0	227	0	0	0	406	0	295	0	66	97	0	119	0	0	0	0	59	451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000511_LTR	LTR	Copia	144	0	144	0	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000008	DNA	DTM	1538	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000355_INT	LTR	Copia	12676	0	0	235	0	0	0	0	37	43	0	0	0	0	0	109	0	0	0	0	0	101	557	0	231	2687	4427	76	0	513	0	1656	0	332	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000496_LTR	LTR	Copia	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	314	182	0	392	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000537	MITE	DTM	118	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000068	DNA	Helitron	2345	682	0	31	0	752	837	1196	1398	1421	530	548	577	388	1495	137	226	728	889	1159	318	802	87	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000030	DNA	DTC	868	0	0	0	0	0	0	77	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000626	DNA	Helitron	0	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000159	MITE	DTM	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000746	MITE	DTH	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	156	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000747	DNA	Helitron	2142	52	0	781	0	738	553	2255	5297	0	1053	824	94	51	151	268	140	0	240	1809	332	227	68	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000400	DNA	Helitron	1639	0	0	0	0	0	576	0	0	0	0	0	0	0	0	0	0	0	0	0	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000773	DNA	DTT	2811	754	0	0	645	0	0	0	0	0	0	310	440	0	513	0	633	1378	482	206	664	967	214	1292	2808	2104	1974	1873	1248	1335	761	539	148	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000720_LTR	LTR	Copia	401	401	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	175	0	0	0	0	0	0	264	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000363_LTR	LTR	Gypsy	2505	0	0	733	1250	2057	519	1300	1082	405	3556	0	158	0	489	0	1961	499	0	0	193	282	143	492	0	180	480	220	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000530	MITE	DTA	458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	96	94	180	147	77	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000535_LTR	LTR	unknown	2222	1921	304	11623	2824	1037	0	0	658	309	0	686	309	1339	581	286	636	1648	1036	2655	314	608	0	0	358	0	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000600	DNA	Helitron	319	0	0	0	0	0	0	0	0	0	0	0	0	100	96	17	24	134	23	0	6	4	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000673_LTR	LTR	Copia	160	155	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000237	DNA	DTT	660	0	0	0	70	62	87	0	0	587	0	0	218	196	164	122	58	538	0	0	175	515	270	232	0	250	0	0	0	0	0	0	0	452	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000934_INT	LTR	unknown	4220	3551	661	1309	0	459	712	816	296	449	3841	152	392	264	0	108	1932	194	127	245	0	366	371	541	0	219	359	0	0	251	0	0	90	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000167	DNA	DTM	1303	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000697_INT	LTR	Copia	4525	0	0	580	2013	0	2135	0	0	0	965	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	211	71	0	708	3129	3675	4089	2089	0	1171	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000419_INT	LTR	Gypsy	2380	0	0	0	0	0	0	0	0	0	0	0	0	45	0	485	65	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000286	DNA	DTM	2342	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	208	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000884_LTR	LTR	Copia	162	162	0	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000597	DNA	Helitron	1743	1743	1162	428	0	0	45	0	925	0	0	0	0	62	870	174	321	175	185	0	0	0	177	0	0	192	0	233	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000211	DNA	DTM	1519	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	198	159	252	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000174	DNA	Helitron	3780	1386	0	195	0	0	0	0	0	244	0	0	82	0	0	333	0	292	296	240	626	264	1324	0	0	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000818	DNA	DTM	0	370	0	0	0	0	0	184	0	0	0	0	184	0	0	0	242	0	300	0	340	757	113	395	305	0	0	206	492	536	209	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000705	DNA	DTM	7078	0	0	0	0	0	0	0	291	0	288	0	0	0	0	322	0	0	505	0	324	1091	172	0	895	278	814	922	370	341	1478	1267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000918_INT	LTR	Copia	13820	0	0	0	0	0	0	0	0	0	0	0	0	435	0	0	0	0	0	4502	0	0	0	753	396	1707	378	476	5629	0	2095	0	960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000866	DNA	Helitron	929	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000413	DNA	DTM	407	169	174	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000528_INT	LTR	Gypsy	0	0	0	0	0	0	0	4505	0	0	0	0	0	0	0	0	0	0	0	0	0	4532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000835_LTR	LTR	Gypsy	1795	773	2512	718	448	387	982	171	0	1007	589	77	0	307	327	199	1084	2100	4851	7287	11026	10290	11270	4732	4045	1791	811	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000216	DNA	DTM	1026	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000730	DNA	Helitron	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000152	DNA	DTC	1184	0	0	0	0	0	0	159	150	155	0	188	0	0	102	0	0	134	0	62	0	0	0	0	94	298	129	417	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000711_LTR	LTR	Copia	629	314	0	654	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000486_INT	LTR	unknown	8735	12511	2575	421	0	0	0	277	0	0	373	0	0	0	0	0	0	0	320	235	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000715_LTR	LTR	Copia	284	0	0	0	0	0	0	0	0	0	0	0	0	74	0	140	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000090	DNA	Helitron	2335	0	119	0	351	59	570	107	0	43	97	46	0	66	0	54	0	986	75	937	0	62	0	0	0	0	0	112	148	53	857	2263	1535	2645	3283	961	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000063	DNA	Helitron	5382	1254	84	0	0	0	0	0	0	0	0	1153	0	0	1150	0	0	0	0	74	135	51	135	202	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000201	DNA	Helitron	17967	0	0	0	291	1434	164	182	596	671	566	664	840	754	453	333	1354	1124	702	306	490	968	1214	607	906	0	278	202	127	144	0	0	0	0	269	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000594_LTR	LTR	Copia	766	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	580	0	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000762	DNA	Helitron	0	0	599	30	0	0	562	0	0	157	997	540	524	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000738_LTR	LTR	Copia	313	0	0	329	960	0	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000281	DNA	DTM	2629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000634_INT	LTR	unknown	2345	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000080	DNA	Helitron	2876	720	70	2796	0	0	0	0	0	0	0	0	0	0	0	0	0	305	427	411	499	1993	2747	3563	6060	16255	10246	2482	342	928	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000161	DNA	DTH	1056	0	0	0	0	475	0	115	114	96	140	737	252	113	747	214	0	165	149	113	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000265	DNA	Helitron	2457	829	0	0	0	0	0	123	179	302	496	1126	898	1237	667	1785	0	174	324	15	0	580	260	250	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000689	DNA	Helitron	11051	0	0	0	83	0	1816	255	2510	1496	3302	5019	5322	11643	27440	15316	16169	13719	11664	15063	2285	1491	1829	2616	1507	691	502	309	1105	3638	493	0	3029	2758	811	1529	68	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000470_LTR	LTR	Copia	204	101	0	0	100	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000856_LTR	LTR	Copia	197	0	0	0	394	0	0	0	196	0	196	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000696_LTR	LTR	Copia	1442	0	0	0	721	0	0	715	0	0	0	0	0	0	0	0	0	0	163	159	284	706	1239	3152	184	1508	570	211	1439	554	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000242	DNA	Helitron	9958	1449	624	278	247	442	96	926	772	395	549	284	665	372	405	908	2116	2820	2833	4194	2280	1412	2037	2424	2006	1248	1242	1598	181	149	654	716	111	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000198	DNA	Helitron	615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	117	0	0	0	81	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000583	DNA	Helitron	0	0	1107	0	0	0	3343	3102	1096	0	2244	3471	0	181	0	280	244	365	172	182	398	0	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000893_LTR	LTR	Gypsy	510	0	0	0	651	232	424	1210	1302	1354	310	1089	138	314	532	254	0	1188	482	1470	853	1511	509	620	765	0	1016	350	0	897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000522	DNA	Helitron	445	0	0	0	0	0	440	0	1749	787	429	0	0	176	234	876	420	1369	133	246	564	554	532	252	765	151	167	0	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000579	MITE	DTA	321	0	0	0	0	0	0	260	0	0	0	0	0	0	148	0	55	0	0	0	0	0	194	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000022	DNA	Helitron	5475	172	99	123	1108	36	921	1513	0	742	1858	3741	2089	752	2578	2375	2741	681	711	486	1483	759	702	1169	279	826	128	89	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000865_LTR	LTR	Copia	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000006	DNA	Helitron	1124	152	0	0	0	0	0	98	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000644	DNA	Helitron	2026	0	0	0	0	0	0	0	90	0	0	0	0	0	0	129	0	0	0	0	538	125	119	0	273	420	0	117	260	433	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000157	DNA	Helitron	9205	0	233	0	0	0	0	202	36	54	0	80	63	61	292	560	0	0	341	0	100	1343	195	236	418	317	198	406	456	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000415_LTR	LTR	Copia	1266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	132	0	0	0	0	0	152	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000636	MITE	DTM	189	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000875	DNA	DTH	2954	0	0	0	41	294	0	0	0	686	79	189	0	199	80	0	192	399	198	0	274	638	397	225	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000612_LTR	LTR	Copia	214	0	0	0	184	0	0	0	0	0	0	0	184	0	0	38	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000759_INT	LTR	unknown	1633	0	0	0	49	0	0	0	0	0	0	0	0	0	64	0	111	0	387	95	0	0	0	0	1171	0	427	0	568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000128	DNA	Helitron	7923	14	2270	657	82	239	231	243	252	427	0	727	740	691	303	0	530	102	0	0	929	1024	636	856	1445	427	409	168	147	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000901_INT	LTR	Gypsy	5029	2784	973	514	15145	34128	5225	0	446	5527	4507	2665	943	1276	138	0	46	134	0	0	337	0	310	879	179	2921	0	530	622	4720	525	307	2245	0	3575	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000518	DNA	Helitron	0	4118	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000684	DNA	DTM	3904	0	0	0	0	0	62	183	183	0	0	0	105	0	0	0	0	0	0	0	0	55	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000138	DNA	DTC	3445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000549_LTR	LTR	Gypsy	259	250	0	0	0	0	0	0	219	0	0	0	0	0	286	199	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000788_LTR	LTR	Copia	252	1005	1412	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000864	DNA	DTM	0	125	0	0	0	0	0	0	0	230	0	371	632	1181	854	510	324	198	0	208	489	368	66	209	567	129	0	0	20	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000833_INT	LTR	Gypsy	6717	0	0	0	0	266	3099	9691	21343	5543	930	3803	2830	2436	2237	3030	1509	8217	22658	97	5061	1727	305	75	0	4163	0	0	0	0	0	0	1536	0	441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000910_INT	LTR	unknown	386	3417	0	160	0	0	831	529	1459	0	418	1011	1660	722	1997	3982	3135	696	0	0	2428	3070	813	87	0	1469	3006	81	1134	112	0	83	206	205	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000943_LTR	LTR	Copia	342	0	342	0	0	0	562	1150	779	307	373	99	0	0	0	0	413	421	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000552	DNA	DTM	1188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	253	568	0	0	20	0	0	86	117	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
